,SPY_Close,SPY_Volume,TLT_Close,TLT_Volume,GLD_Close,GLD_Volume,USO_Close,USO_Volume,VIX_Close,TNX_Close,News_Sentiment,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30,Z_31,Regime
2019-11-08,282.5487060546875,49032100,114.14503479003906,10222900,137.38999938964844,10377400,95.91999816894533,3007900,12.06999969482422,1.932999968528748,-0.2423443283035573,-0.998812,0.9692325,0.87619984,-0.9925584,-0.99497765,-0.8180478,-0.5245637,-0.97459126,0.9645652,-0.9147696,0.9851108,-0.61109316,0.9364365,-0.9295837,0.1967721,0.54500633,0.5055604,-0.9658645,0.25214496,-0.8527048,-0.2558535,-0.7517193,-0.77224755,-0.8401487,-0.8153843,-0.97140104,-0.57560605,0.18970717,-0.11354735,0.9718811,-0.51395273,-0.829961,0
2019-11-11,282.00909423828125,35797300,114.2211456298828,4577000,137.05999755859375,7037300,95.12000274658205,2223975,12.6899995803833,1.9429999589920044,0.6877511624829187,-0.99884367,0.97008175,0.876254,-0.99257076,-0.99499804,-0.8181554,-0.51470315,-0.9746709,0.96446395,-0.91422373,0.9853245,-0.61099267,0.9368534,-0.9281111,0.19677801,0.5460284,0.4975636,-0.9660278,0.25388885,-0.85260534,-0.25746936,-0.75202996,-0.77447957,-0.8360712,-0.8150825,-0.9719941,-0.57570744,0.18667482,-0.11747858,0.9716145,-0.5148799,-0.8310924,0
2019-11-12,282.6034851074219,46484600,114.74571990966795,5772900,137.42999267578125,6448600,94.95999908447266,2174300,12.68000030517578,1.909000039100647,0.7970061412672473,-0.99886537,0.9706609,0.8762844,-0.99257827,-0.9950126,-0.81822866,-0.50782967,-0.9747332,0.9643592,-0.91371256,0.9854804,-0.61091655,0.93714565,-0.92708653,0.19677493,0.5467833,0.4920373,-0.96614134,0.25511277,-0.85250026,-0.25868085,-0.7523643,-0.7760481,-0.8324512,-0.81485486,-0.9724021,-0.5757728,0.1845523,-0.120189,0.97143346,-0.5156195,-0.83189565,0
2019-11-13,282.69500732421875,53917700,115.4902801513672,6672400,137.97999572753906,8776000,95.68000030517578,2805600,13.0,1.870000004768372,-0.3066626351133392,-0.9988804,0.97106034,0.87631553,-0.9925815,-0.9950226,-0.8182578,-0.50300294,-0.9747819,0.9642574,-0.9132104,0.9855928,-0.61085796,0.93734473,-0.92636234,0.19676289,0.5472853,0.48815492,-0.9662216,0.25598252,-0.8524036,-0.2595604,-0.7526551,-0.77716434,-0.8292657,-0.8146824,-0.97268105,-0.575816,0.18299927,-0.122054346,0.97130674,-0.5162231,-0.83248204,0
2019-11-14,283.1065673828125,51219900,116.68325805664062,10213300,138.55999755859375,5220500,95.27999877929688,2546963,13.050000190734863,1.815000057220459,-0.219822854363432,-0.9988908,0.97133815,0.87635016,-0.9925816,-0.9950292,-0.8182492,-0.4996002,-0.9748201,0.9641594,-0.91274136,0.98567265,-0.610812,0.9374755,-0.9258429,0.19674382,0.5475933,0.48538673,-0.9662797,0.25660667,-0.8523208,-0.26018643,-0.7528887,-0.777965,-0.82646644,-0.8145502,-0.97287035,-0.575846,0.18182558,-0.123337194,0.971216,-0.5167188,-0.83291996,0
2019-11-15,285.1552124023437,62023600,116.55632019042967,4657600,138.2100067138672,10106700,96.63999938964844,2205175,12.050000190734863,1.8339999914169312,0.3438351547919208,-0.99889815,0.9715337,0.8763859,-0.9925797,-0.9950334,-0.81821567,-0.4971748,-0.9748504,0.9640679,-0.9123002,0.9857286,-0.6107755,0.9375572,-0.9254645,0.19672105,0.5477663,0.48337728,-0.966323,0.25706032,-0.85225254,-0.26063013,-0.7530709,-0.7785486,-0.82401776,-0.81444776,-0.97299755,-0.575867,0.18091817,-0.12422677,0.97114986,-0.517128,-0.83325386,0
2019-11-18,285.3655090332031,49228000,116.76787567138672,5943900,138.6199951171875,5717900,95.1999969482422,3133963,12.460000038146973,1.807999968528748,-0.1548522599158058,-0.9989034,0.971675,0.87642056,-0.99257666,-0.99503607,-0.8181707,-0.49537444,-0.97487533,0.9639832,-0.9118264,0.9857668,-0.6107458,0.9376039,-0.9251819,0.19669919,0.54785115,0.48186728,-0.9663555,0.25739828,-0.8521965,-0.26095444,-0.7532116,-0.7789936,-0.82189196,-0.81436825,-0.973082,-0.5758791,0.18020506,-0.12486829,0.97109985,-0.51746917,-0.833515,0
2019-11-19,285.2832946777344,67804700,117.7408447265625,7893100,138.69000244140625,4824400,92.55999755859376,3603938,12.859999656677246,1.7860000133514404,-0.0181644871728952,-0.99890715,0.97177577,0.87645364,-0.992573,-0.99503756,-0.8181156,-0.4940915,-0.97489536,0.96390444,-0.9114433,0.9857927,-0.6107217,0.9376274,-0.9249712,0.19667557,0.5478773,0.48074895,-0.9663814,0.2576485,-0.8521522,-0.2611801,-0.7533209,-0.77932006,-0.82003206,-0.81430435,-0.97313714,-0.5758891,0.17963353,-0.12531054,0.9710626,-0.5177527,-0.8337205,0
2019-11-20,284.222412109375,79406200,118.959228515625,7905500,138.75999450683594,6892100,95.1999969482422,4793388,12.779999732971191,1.7380000352859497,0.010155368216964,-0.9988964,0.9788911,0.9162689,-0.96173346,-0.9843933,-0.5851434,-0.83874863,-0.9314308,0.96457416,-0.9177299,0.98639446,-0.43912458,0.89092773,-0.9424464,0.060097218,0.77777654,0.6642118,-0.9479447,-0.18608063,-0.8343439,-0.4791538,-0.5524781,-0.76682687,-0.84736353,-0.76810944,-0.9487168,-0.35639068,0.24810344,0.045610335,0.94450456,0.010414124,-0.16417345,0
2019-11-21,283.7650451660156,54664700,118.21461486816406,5980900,138.0,4197200,97.5999984741211,3373875,13.130000114440918,1.7719999551773071,-0.7678692624790626,-0.9983097,0.9685365,0.9088222,-0.9568235,-0.98203856,-0.62380517,-0.9396312,-0.88599783,0.9645389,-0.922334,0.9849109,-0.43978992,0.87481594,-0.9692266,0.041697785,0.8409699,0.7477109,-0.9431876,-0.30042413,-0.8300095,-0.544512,-0.4377967,-0.5810729,-0.8765975,-0.7845417,-0.9363852,-0.35649925,0.4148999,0.017780617,0.955298,0.19543244,0.21081595,0
2019-11-22,284.39605712890625,44850200,118.36695098876952,4664800,137.74000549316406,3620300,96.87999725341795,2237288,12.34000015258789,1.77400004863739,-0.0055350984376949,-0.9977718,0.9560354,0.89512837,-0.95492584,-0.98016554,-0.63787806,-0.9621407,-0.8575908,0.9645944,-0.9248863,0.98321086,-0.44315228,0.87317795,-0.9796184,0.04054835,0.85657674,0.8000261,-0.9429577,-0.32739225,-0.8305915,-0.5723801,-0.33569658,-0.51249176,-0.90213746,-0.79689825,-0.928621,-0.36613256,0.48735118,0.04376979,0.9644644,0.25998583,0.36643556,0
2019-11-25,286.6003112792969,48647200,118.71387481689452,4157300,137.0800018310547,6415800,96.87999725341795,2349188,11.869999885559082,1.7640000581741333,-0.2758911096256695,-0.997413,0.94887096,0.885022,-0.95373863,-0.9791399,-0.6405304,-0.96827716,-0.8406018,0.9648324,-0.9263218,0.98177683,-0.44547874,0.87523323,-0.9830179,0.042865206,0.8616506,0.83328646,-0.9440533,-0.3336344,-0.8326139,-0.5856989,-0.27412695,-0.4775884,-0.9216599,-0.8035616,-0.9239122,-0.3673066,0.51376975,0.065060146,0.96920264,0.28149486,0.43271774,0
2019-11-26,287.2496337890625,37569000,119.40769958496094,4281100,137.74000549316406,4724400,97.5199966430664,2056675,11.539999961853027,1.7400000095367432,-0.1972491289599088,-0.9971826,0.9138777,0.87888545,-0.9695332,-0.9862279,-0.5833276,-0.9599877,-0.7964183,0.9646359,-0.921934,0.9784903,-0.55662805,0.8912363,-0.9564895,0.0076610195,0.85353374,0.80819607,-0.95565456,-0.2114528,-0.84933126,-0.35431397,-0.20233853,-0.39304334,-0.9242641,-0.7454941,-0.9462559,-0.60129094,0.19270732,-0.07682023,0.9728444,-0.018016037,0.0045367554,0
2019-11-27,288.52996826171875,44444600,119.06071472167967,4095700,137.00999450683594,4111000,97.12000274658205,1884600,11.75,1.7669999599456787,0.5774528013875256,-0.997511,0.92719364,0.82321936,-0.9839954,-0.9905345,-0.79363644,-0.8137613,-0.9266953,0.9647868,-0.9190719,0.97846866,-0.60667497,0.9217355,-0.9667772,0.15431717,0.58816326,0.7313071,-0.96419024,0.116501436,-0.85738456,-0.26780075,-0.54413307,-0.55592424,-0.9156852,-0.8119656,-0.95707816,-0.60769254,0.26849347,-0.09616535,0.981674,-0.35303,-0.5637517,0
2019-11-29,287.4599609375,36592700,118.80694580078124,6251100,137.86000061035156,4516400,92.95999908447266,3345288,12.619999885559082,1.7760000228881836,-0.5026027577117026,-0.99804294,0.9574494,0.889969,-0.95912325,-0.98087174,-0.5661752,-0.91662055,-0.90959245,0.96537393,-0.92126787,0.9802921,-0.4413876,0.88368315,-0.9685208,0.053579364,0.76808035,0.7893799,-0.9500339,-0.23463006,-0.84155804,-0.4562207,-0.4408003,-0.67449194,-0.92141557,-0.7786985,-0.9413689,-0.37414443,0.29897058,0.1101442,0.95883334,0.07703594,-0.02053319,0
2019-12-02,285.0180358886719,75767800,117.22283172607422,17702200,137.7899932861328,8274700,93.36000061035156,1741188,14.90999984741211,1.8359999656677248,0.3252820746991909,-0.997639,0.9382666,0.8235924,-0.9833595,-0.9896342,-0.82715386,-0.83875483,-0.94742197,0.96542543,-0.9206616,0.978965,-0.6049526,0.91680986,-0.9690132,0.17566048,0.6524527,0.72098273,-0.9601765,0.08869697,-0.85074013,-0.3083135,-0.65404123,-0.5833739,-0.9156348,-0.826145,-0.95279306,-0.5673323,0.40365288,-0.084680244,0.97880226,-0.32473847,-0.5419703,0
2019-12-03,283.1065673828125,73941700,119.68074035644533,13062400,139.11000061035156,8481700,94.08000183105467,2904463,15.960000038146973,1.7089999914169312,-0.1115851721327234,-0.997985,0.9465984,0.84563214,-0.9902081,-0.99314624,-0.82456326,-0.7277254,-0.9677484,0.9656114,-0.91922486,0.9801547,-0.61300373,0.9286351,-0.96104395,0.19485822,0.5792089,0.67302185,-0.9633721,0.18863481,-0.85349685,-0.26422125,-0.72614855,-0.70061976,-0.90557396,-0.82321566,-0.95955294,-0.5770016,0.3079183,-0.0618314,0.9798113,-0.44608688,-0.7449042,0
2019-12-04,284.8534240722656,49080000,118.48572540283205,8586300,138.9199981689453,6322300,97.5199966430664,3670338,14.800000190734863,1.781000018119812,-0.1119040673983337,-0.99827427,0.95525175,0.8641617,-0.9920302,-0.99438417,-0.8215693,-0.6552577,-0.9726238,0.9656927,-0.9181601,0.9815788,-0.61269516,0.93251693,-0.95047784,0.19753176,0.5545208,0.6219406,-0.96445644,0.22197966,-0.8541463,-0.24994884,-0.7477133,-0.73618627,-0.89503616,-0.8201213,-0.9639147,-0.5747105,0.2534629,-0.069061056,0.9768632,-0.48751488,-0.7997475,0
2019-12-05,285.3655090332031,40709000,117.90939331054688,7273800,139.0,5671500,97.5199966430664,2974575,14.520000457763672,1.7970000505447388,0.3161487584206846,-0.9984799,0.9609919,0.87205684,-0.99246347,-0.9947685,-0.8198927,-0.606177,-0.97373056,0.9656739,-0.9171468,0.9827451,-0.6121037,0.93429774,-0.94273037,0.19746105,0.54490423,0.57971334,-0.96493,0.23575836,-0.85409546,-0.24760911,-0.75082356,-0.7517736,-0.8849453,-0.8183029,-0.966865,-0.57455045,0.22505222,-0.08304781,0.9746972,-0.50186384,-0.81626755,0
2019-12-06,287.9721374511719,48927000,117.25678253173828,7931100,137.6199951171875,8714500,98.55999755859376,2626563,13.619999885559082,1.8420000076293943,0.1360205178275561,-0.9986197,0.96464384,0.87477577,-0.9925643,-0.99489355,-0.8191268,-0.57179695,-0.97409725,0.96558535,-0.9162904,0.98362666,-0.61172456,0.9353869,-0.9373309,0.1972783,0.5429781,0.54893875,-0.96525013,0.2429684,-0.853833,-0.24949217,-0.7505251,-0.7606706,-0.87562525,-0.8172461,-0.9689003,-0.574907,0.20950514,-0.09534356,0.973398,-0.50722444,-0.82273066,0
2019-12-09,287.06671142578125,34838500,117.51101684570312,4016900,137.5800018310547,2711600,98.63999938964844,1587100,15.859999656677246,1.8289999961853027,0.2282451988878124,-0.9987135,0.9670113,0.8755942,-0.9925963,-0.99494815,-0.8189541,-0.5475702,-0.97429425,0.9654441,-0.9154221,0.98427355,-0.61147535,0.9361514,-0.9335993,0.19720958,0.54385597,0.5276247,-0.96550465,0.24745417,-0.8535243,-0.25229207,-0.75043124,-0.7664662,-0.86718917,-0.81653196,-0.97030896,-0.5752009,0.20047645,-0.10480324,0.9726162,-0.5098042,-0.8260981,0
2019-12-10,286.7466125488281,52649800,117.51950073242188,4947600,137.97000122070312,3240800,99.12000274658205,1284188,15.68000030517578,1.8329999446868896,0.3872738642131444,-0.99877304,0.9764133,0.9154048,-0.96232885,-0.98426867,-0.58717644,-0.8531242,-0.93040115,0.9655555,-0.9198618,0.9852324,-0.43992886,0.8893027,-0.9475633,0.061286397,0.7749836,0.6860939,-0.9471098,-0.19316173,-0.83580774,-0.47113627,-0.546458,-0.7569604,-0.881442,-0.7714504,-0.94699335,-0.35540324,0.2621679,0.06014411,0.9462542,0.018879592,-0.1512113,0
2019-12-11,287.5606689453125,53429100,118.4433364868164,6256700,138.9199981689453,6097500,98.4000015258789,1918325,14.989999771118164,1.7899999618530271,-0.1325233532733291,-0.99822396,0.9668126,0.9080701,-0.9573574,-0.98198974,-0.6263508,-0.9431267,-0.88456106,0.9654323,-0.92425585,0.98403424,-0.44043243,0.8742046,-0.97073543,0.043030918,0.83992714,0.7603218,-0.9425698,-0.30305713,-0.8312847,-0.5395269,-0.43026692,-0.57434005,-0.90127134,-0.7870675,-0.93523425,-0.35572362,0.42421988,0.026224915,0.95639217,0.20147151,0.21916425,0
2019-12-12,290.0390625,96389600,116.49397277832033,14857000,138.42999267578125,8815100,98.95999908447266,2787500,13.9399995803833,1.8969999551773071,-0.2448946938031001,-0.9977485,0.9275026,0.8937192,-0.97157156,-0.98768276,-0.58264774,-0.9519424,-0.82612145,0.9643892,-0.9207069,0.9803233,-0.5551029,0.8862629,-0.946545,0.0042303484,0.8443667,0.75629026,-0.9542804,-0.2043348,-0.8469303,-0.32933158,-0.2856065,-0.43358156,-0.9059853,-0.73658264,-0.9513344,-0.59815973,0.14973794,-0.10482544,0.96730494,-0.043051608,-0.090556934,0
2019-12-13,290.2128601074219,81503900,117.84156799316406,11335100,139.0500030517578,6964300,99.91999816894533,2137638,12.630000114440918,1.819000005722046,-0.4340602106231193,-0.9979288,0.93019646,0.9038012,-0.97297823,-0.9880195,-0.4896538,-0.9341335,-0.8130728,0.9634928,-0.9155907,0.9792508,-0.55434734,0.88938385,-0.9279175,-0.023338947,0.7866021,0.73957914,-0.96207327,-0.16095515,-0.8587404,-0.22562385,-0.19837874,-0.44657588,-0.90586287,-0.70669633,-0.9616468,-0.648541,-0.08272424,-0.10185061,0.9643824,-0.124873996,-0.26249525,0
2019-12-16,292.2066650390625,82749700,116.78216552734376,9156600,139.0399932861328,4646100,100.72000122070312,801663,12.140000343322754,1.8919999599456787,-0.3301642119915821,-0.9981378,0.93787384,0.91331726,-0.9715834,-0.9872657,-0.4309036,-0.9209481,-0.80500317,0.9623326,-0.9095011,0.9788058,-0.55069995,0.88884,-0.9086836,-0.037360374,0.74366087,0.7107054,-0.9674939,-0.14027669,-0.86623156,-0.17186368,-0.1490493,-0.45417735,-0.9038385,-0.6929165,-0.96851766,-0.66286683,-0.20570756,-0.119180664,0.959856,-0.1563175,-0.34295896,0
2019-12-17,292.2706298828125,61097700,116.62110137939452,6179700,139.00999450683594,4287500,101.76000213623048,1494075,12.289999961853027,1.8890000581741333,1.0,-0.998303,0.9598608,0.91686356,-0.9460957,-0.9741552,-0.46876147,-0.9325886,-0.8325738,0.9624567,-0.91052777,0.9796578,-0.42865503,0.87845975,-0.9565894,-0.015893076,0.73834705,0.76545084,-0.9574026,-0.2651237,-0.8463723,-0.40329874,-0.1680752,-0.53465855,-0.91382635,-0.7444534,-0.9592205,-0.44988722,0.12577479,0.022442512,0.9548955,0.11388102,0.076067574,0
2019-12-18,292.2889404296875,48133000,115.66339111328124,6244700,139.02000427246094,3607600,101.91999816894533,1483338,12.579999923706056,1.924000024795532,0.4978718322947147,-0.9979179,0.95978904,0.9034215,-0.9431188,-0.9747552,-0.55538005,-0.95397896,-0.8269153,0.9629486,-0.91283125,0.9794665,-0.4362525,0.8755379,-0.97296286,0.01057742,0.8039365,0.80228555,-0.95260155,-0.310857,-0.84059775,-0.5039587,-0.18753867,-0.49057272,-0.9266148,-0.7791556,-0.9485947,-0.40286547,0.33636856,0.033878647,0.96059185,0.22998351,0.30850965,0
2019-12-19,293.4869689941406,85310500,115.84841918945312,6591100,139.3800048828125,4975000,102.23999786376952,959575,12.5,1.9079999923706052,-0.5404297464832085,-0.9975641,0.9274389,0.89020205,-0.9633254,-0.9843133,-0.5391619,-0.95171505,-0.78524935,0.9628426,-0.9087528,0.97714883,-0.5534465,0.88996494,-0.9456053,-0.0072197365,0.82511127,0.77812535,-0.9617237,-0.20059355,-0.85579395,-0.3082916,-0.15175006,-0.39933372,-0.92681813,-0.7349568,-0.9610141,-0.61469173,0.08729368,-0.10273947,0.96815175,-0.03203707,-0.051884964,0
2019-12-20,294.77362060546875,147142100,116.00127410888672,5455700,139.52000427246094,4463900,101.04000091552734,1429338,12.510000228881836,1.9170000553131104,-0.5289831826974281,-0.9978696,0.9523702,0.90034777,-0.946249,-0.9754673,-0.53059214,-0.949278,-0.8238418,0.9633732,-0.9102823,0.9781506,-0.4368986,0.8823359,-0.97119015,0.0036406012,0.78811616,0.8131858,-0.95508975,-0.28971004,-0.8444619,-0.46331328,-0.1718165,-0.5012791,-0.9332997,-0.76507056,-0.9520129,-0.4281852,0.26675752,0.05315177,0.96336305,0.1702547,0.2278464,0
2019-12-23,295.2240905761719,52990000,115.83146667480467,5175000,139.9499969482422,5180900,101.5999984741211,931600,12.609999656677246,1.934999942779541,0.1927464246873966,-0.99714386,0.9645529,0.835238,-0.9631572,-0.97905743,-0.38585573,-0.9202271,-0.8686275,0.9657444,-0.9310528,0.9717906,-0.33308038,0.9078655,-0.96674514,0.053806573,0.9196573,0.8699894,-0.9323584,-0.3327232,-0.81122345,-0.6822287,-0.45902961,-0.5765746,-0.95837307,-0.8276412,-0.9306057,-0.063283384,0.45313793,-0.023107618,0.9761971,0.13528076,0.65277916,0
2019-12-24,295.2332458496094,20270000,116.16256713867188,4667400,141.27000427246094,5303700,102.16000366210938,431738,12.670000076293944,1.909999966621399,0.2189059189511868,-0.9966805,0.9059076,0.8554053,-0.97557235,-0.9864002,-0.5777064,-0.95349574,-0.79584354,0.9651645,-0.9281379,0.96979403,-0.54976577,0.9026568,-0.9591514,0.010524848,0.88249165,0.80496013,-0.94870895,-0.22593525,-0.8326403,-0.4069346,-0.2950841,-0.37749514,-0.95343804,-0.7477352,-0.94849765,-0.54735273,0.15392075,-0.17724416,0.9766008,-0.029081576,0.073516406,0
2019-12-26,296.8049011230469,30911200,116.44268798828124,5290200,142.3800048828125,8342500,103.12000274658205,881688,12.649999618530272,1.9049999713897705,0.2195535341269457,-0.99723065,0.9205317,0.81609577,-0.9864635,-0.9906335,-0.7991159,-0.8041959,-0.9282934,0.9651263,-0.9253544,0.9717649,-0.60553235,0.9278142,-0.9684785,0.15588757,0.60727143,0.7209724,-0.9600687,0.10897747,-0.84737545,-0.2961411,-0.56749874,-0.56528896,-0.94054806,-0.8117312,-0.9583549,-0.6051256,0.2613678,-0.14075495,0.98320544,-0.34707487,-0.54364866,0
2019-12-27,296.7313537597656,42528800,116.5699691772461,7300500,142.3300018310547,5119900,103.27999877929688,1137988,13.43000030517578,1.8739999532699585,-0.1019823174214791,-0.9978116,0.9410534,0.8475706,-0.99071145,-0.99317336,-0.8117496,-0.69092375,-0.96496356,0.96528023,-0.92324334,0.97519034,-0.6114978,0.9346406,-0.95752305,0.18952143,0.55647016,0.655637,-0.96380967,0.19898891,-0.8517386,-0.2611287,-0.6962405,-0.70357156,-0.92612725,-0.81900066,-0.9639131,-0.58632547,0.23953809,-0.08763097,0.979798,-0.4490585,-0.748888,0
2019-12-30,295.09539794921875,49729100,116.14553833007812,7979700,142.6300048828125,4810600,103.12000274658205,1121463,14.81999969482422,1.8949999809265137,-0.05018170400116,-0.9981983,0.95393264,0.8656154,-0.992131,-0.9943312,-0.81801605,-0.6270536,-0.97202307,0.96536773,-0.92198086,0.97822875,-0.6121613,0.93615836,-0.9469774,0.1963143,0.54703593,0.6020776,-0.96486145,0.22730938,-0.85308707,-0.25040695,-0.7371992,-0.74129105,-0.9122245,-0.8187114,-0.96715355,-0.5778404,0.2259358,-0.08618548,0.9762006,-0.48663154,-0.802142,0
2019-12-31,295.8122863769531,57077300,115.0080337524414,10707400,142.89999389648438,5313500,102.4800033569336,1450663,13.779999732971191,1.919000029563904,0.1311518096637429,-0.998451,0.9592121,0.91699886,-0.98328567,-0.99206114,-0.5307046,-0.8500266,-0.911746,0.9644042,-0.920354,0.9800255,-0.55841017,0.89798975,-0.8821006,0.019327346,0.75095606,0.6389085,-0.9670075,-0.07099263,-0.85775733,-0.20831554,-0.4586781,-0.65034634,-0.9042885,-0.71541023,-0.9680705,-0.6206361,-0.12750527,-0.082630135,0.95071214,-0.26269266,-0.5634961,0
2020-01-02,298.57861328125,59151200,116.30685424804688,11034100,143.9499969482422,7733800,102.4800033569336,1563638,12.470000267028809,1.8819999694824217,0.0343572025173321,-0.9984949,0.9579028,0.8646845,-0.98875856,-0.9930953,-0.7805881,-0.71007615,-0.9535252,0.96378237,-0.91953933,0.9804626,-0.60282564,0.91759217,-0.9386005,0.15533234,0.5181006,0.57745343,-0.9691101,0.16446295,-0.8582291,-0.19972688,-0.6403937,-0.6467908,-0.8949058,-0.80123675,-0.9715947,-0.6075825,0.12222597,-0.14694598,0.9708158,-0.43878186,-0.7492114,0
2020-01-03,296.3177490234375,77709700,118.0979995727539,12366000,145.86000061035156,12272800,105.44000244140624,4325450,14.020000457763672,1.787999987602234,-0.8877201490990141,-0.9986197,0.961149,0.86878246,-0.99116087,-0.99392444,-0.80058104,-0.6087151,-0.9698563,0.9636986,-0.91803235,0.98162276,-0.6092317,0.92635417,-0.9385131,0.18661098,0.5073796,0.55002177,-0.96858895,0.22454032,-0.85701394,-0.22219065,-0.7050483,-0.742562,-0.8850993,-0.8146833,-0.97290164,-0.5870629,0.16926491,-0.10780779,0.9735705,-0.48134464,-0.8123132,0
2020-01-06,297.4482421875,55653900,117.42736053466795,11369800,147.38999938964844,14403300,105.27999877929688,2598413,13.850000381469728,1.8109999895095823,-0.0919198522300775,-0.99870896,0.96484536,0.87330157,-0.99214745,-0.99455094,-0.8117421,-0.56386954,-0.9733184,0.9637497,-0.9171076,0.9827768,-0.6110325,0.9306069,-0.93377805,0.19469598,0.52941513,0.52946186,-0.9677436,0.24191456,-0.85571355,-0.23851192,-0.7338978,-0.76144326,-0.87575513,-0.8166012,-0.9733441,-0.578492,0.1884872,-0.105133384,0.9728609,-0.498687,-0.82491684,0
2020-01-07,296.6117858886719,40496400,116.8501205444336,8381200,147.97000122070312,7978500,105.04000091552734,1742075,13.789999961853027,1.8270000219345093,-0.3405625737041254,-0.998771,0.9673698,0.87493664,-0.9924874,-0.9948385,-0.8164237,-0.539881,-0.97410995,0.9638327,-0.91637766,0.9836809,-0.61126584,0.93323755,-0.9312713,0.19659008,0.53968996,0.51574117,-0.9670619,0.24841234,-0.85466504,-0.24795252,-0.74473166,-0.76804626,-0.8671772,-0.8163152,-0.9735085,-0.5761978,0.1927911,-0.109922834,0.9722825,-0.5067155,-0.8281267,0
2020-01-08,298.1926574707031,68296000,116.07764434814452,10621700,146.86000061035156,22248500,101.27999877929688,6918425,13.449999809265137,1.8739999532699585,0.0700845675634048,-0.99881333,0.96893424,0.87551993,-0.9925968,-0.9949554,-0.81810904,-0.5249868,-0.9743974,0.9638952,-0.9157262,0.9843435,-0.611205,0.93492794,-0.92963827,0.19703752,0.54417807,0.5060813,-0.9666348,0.2515416,-0.85389864,-0.2533387,-0.7488387,-0.77164286,-0.8595141,-0.8158722,-0.9735625,-0.5756968,0.19168311,-0.11447365,0.9719192,-0.5104733,-0.8295103,0
2020-01-09,300.2145690917969,48473300,116.48507690429688,7411500,146.02999877929688,10292300,99.91999816894533,3439450,12.539999961853027,1.8580000400543213,1.0,-0.99884236,0.96990985,0.8757692,-0.9926296,-0.9950036,-0.8187196,-0.5151212,-0.9745417,0.96392965,-0.9151202,0.98481613,-0.61111176,0.9360158,-0.92841613,0.19712725,0.54630494,0.49905577,-0.9664045,0.25338975,-0.8533588,-0.2564347,-0.75061274,-0.7739596,-0.8527542,-0.81550854,-0.9735672,-0.57564205,0.18944246,-0.11795498,0.97167593,-0.5124764,-0.8304338,0
2020-01-10,299.3506774902344,53029300,117.5207977294922,8776000,146.91000366210938,6183300,99.27999877929688,2016750,12.5600004196167,1.825000047683716,0.1469926661897217,-0.99886256,0.970537,0.87590957,-0.9926362,-0.9950248,-0.8189095,-0.5083846,-0.97463197,0.9639404,-0.9145849,0.98514855,-0.611028,0.9367125,-0.9274863,0.19711146,0.5473809,0.49390572,-0.96629757,0.2546266,-0.85298336,-0.2582595,-0.75152737,-0.775553,-0.846828,-0.81522375,-0.97354865,-0.5756839,0.18730018,-0.12044014,0.97150385,-0.5137472,-0.83116525,0
2020-01-13,301.4093933105469,47086800,117.16427612304688,5966900,145.82000732421875,7593800,97.5999984741211,2858525,12.31999969482422,1.8480000495910645,-0.1254118744689591,-0.9988768,0.9709551,0.8760111,-0.99263316,-0.99503493,-0.8189201,-0.503667,-0.9746969,0.9639306,-0.91406184,0.9853796,-0.6109584,0.93715227,-0.92677957,0.19706213,0.54793507,0.4900937,-0.9662597,0.25551084,-0.8527216,-0.25938,-0.75208056,-0.7766916,-0.84165525,-0.81500083,-0.9735197,-0.575735,0.1855048,-0.12217677,0.9713776,-0.5146725,-0.8317649,0
2020-01-14,300.94989013671875,62832800,117.76696014404295,13920300,145.69000244140625,6589700,98.23999786376952,2336713,12.390000343322754,1.8179999589920044,0.3687206007909009,-0.99888694,0.97124296,0.8760955,-0.9926263,-0.99504006,-0.81885064,-0.5003102,-0.97474706,0.9639092,-0.9135532,0.9855388,-0.6109012,0.93742377,-0.92624193,0.19700302,0.5482076,0.48724604,-0.96625805,0.25616387,-0.8525372,-0.26009658,-0.7524543,-0.77752376,-0.8371512,-0.8148247,-0.97348654,-0.57577765,0.18404546,-0.123383634,0.97128296,-0.5154012,-0.8322563,0
2020-01-15,301.6299133300781,72056600,118.54794311523438,6290500,146.5399932861328,6510000,97.44000244140624,1881763,12.420000076293944,1.787999987602234,0.1930751548836851,-0.99889433,0.9714473,0.8761697,-0.99261796,-0.9950425,-0.81874776,-0.4978642,-0.9747875,0.96387607,-0.913034,0.9856469,-0.6108539,0.93758434,-0.9258296,0.19694434,0.5483197,0.4850811,-0.96627337,0.2566571,-0.85240525,-0.2605758,-0.75272375,-0.77814955,-0.8332371,-0.8146845,-0.97345287,-0.575809,0.18286237,-0.124234386,0.9712106,-0.51599777,-0.83265907,0
